,DATA,drgania,gestosc,ruda,woda,obroty,prad1,prad2,prad3,energia
4436,2021-07-04 21:00:00,599.864145,1819.8045666666667,136.07276833333333,65.25816666666667,168.0,59.76666673024496,58.63333288828532,60.166666666666664,618.0
4437,2021-07-04 22:00:00,577.7649933333333,1818.0094666666666,129.51749333333333,62.26039283333333,168.08333333333334,59.04999987284342,57.958333333333336,59.51666673024496,611.0
4438,2021-07-04 23:00:00,475.61650000000003,1818.8174166666665,134.72108666666665,64.73603383333334,168.08333333333334,59.4916664759318,58.49999968210856,60.083333333333336,613.0
4439,2021-07-05 00:00:00,558.3843416666666,1815.2993,120.61460583333333,58.373427,168.0,59.26666736602783,58.26666673024496,59.81666692097982,611.0
4440,2021-07-05 01:00:00,463.4689933333333,1819.54755,142.007125,67.95607183333333,168.0,59.55833371480306,58.42500019073486,60.083333333333336,612.0
4441,2021-07-05 02:00:00,476.80321666666663,1824.9625833333334,140.60466,66.68266033333333,168.25,58.97500038146973,57.86666711171468,59.55833371480306,608.0
4442,2021-07-05 03:00:00,355.5801116666667,1820.3797833333333,142.29558833333334,68.36517116666667,168.16666666666666,59.21666653951009,58.16666634877523,59.766666094462074,608.0
4443,2021-07-05 04:00:00,442.56954,1821.2815333333333,141.11382999999998,67.13536216666667,168.0,60.37500031789144,59.40833282470703,60.975000063578285,622.0
4444,2021-07-05 05:00:00,323.76412999999997,1822.55185,145.41290833333332,69.19264383333334,126.0,43.06666609520713,42.49166641136011,43.666666666666664,478.0
4445,2021-07-05 06:00:00,348.80994666666663,1819.7262999999998,144.63280333333333,69.37990833333333,0.0,0.11666666840513547,0.6916666577259699,0.5,0.0
4446,2021-07-05 07:00:00,373.43723666666665,1823.9932999999999,144.12248666666667,68.40478833333333,0.0,0.10000000149011612,0.608333354194959,0.5,0.0
4447,2021-07-05 08:00:00,392.20310333333333,1818.6055666666666,133.8023235,64.13432616666667,0.0,0.10000000149011612,0.6000000238418579,0.5,0.0
4448,2021-07-05 09:00:00,525.2268866666667,1782.1724666666667,139.54695807017544,64.99816733333333,0.0,0.10000000149011612,0.6000000238418579,0.5,0.0
4449,2021-07-05 10:00:00,553.1565449999999,1825.7198833333334,142.08338166666667,67.52502433333333,0.0,0.10000000149011612,0.6000000238418579,0.5,0.0
4450,2021-07-05 11:00:00,445.93742166666664,1819.0208,138.17334166666666,66.202983,0.0,0.10000000149011612,0.6000000238418579,0.5,0.0
4451,2021-07-05 12:00:00,495.7634116666667,1822.2911,142.88738333333333,67.87530966666667,0.0,0.10000000149011612,0.6000000238418579,0.5,0.0
4452,2021-07-05 13:00:00,478.46650166666666,1820.1036833333335,143.96574833333335,68.93033199999999,0.0,0.10000000149011612,0.6000000238418579,0.5,0.0
4453,2021-07-05 14:00:00,414.51246499999996,1821.6383666666666,144.077325,68.81700833333333,0.0,0.10000000149011612,0.6000000238418579,0.5,0.0
4454,2021-07-05 15:00:00,389.8860966666667,1818.8335333333334,134.46483216666667,64.57409833333334,0.0,0.10000000149011612,0.6000000238418579,0.5,0.0
4455,2021-07-05 16:00:00,598.903235,1825.4528833333331,140.10881666666668,66.35918533333333,0.0,0.10000000149011612,0.6000000238418579,0.5,0.0
4456,2021-07-05 17:00:00,533.1661283333334,1820.9520499999999,142.06442333333334,68.0212405,0.0,0.10000000149011612,0.6000000238418579,0.5,0.0
4457,2021-07-05 18:00:00,514.50218,1821.6299166666665,141.36650166666666,67.6550965,156.41666666666666,54.833333460614085,53.791666795810066,55.15833377838135,530.0
